Census Year,LSOA Code,Road Length,Population,IMD Decile
2014,E01000751,12088.0707,2042,9
2014,E01000752,10374.1064,1727,9
2014,E01000753,7245.96966,1871,9
2014,E01000754,5712.42717,1718,9
2014,E01000755,4691.06804,1531,10
2014,E01000756,9703.22721,1601,10
2014,E01000757,5488.4414,1507,10
2014,E01000758,4769.49042,1499,10
2014,E01000759,18703.5074,1567,9
2014,E01000760,5895.02545,1501,8
2014,E01000761,5213.99786,1568,9
2014,E01000762,5596.57458,1650,9
2014,E01000763,5701.64481,1479,10
2014,E01000764,7349.40023,1675,7
2014,E01000765,18322.5406,1753,9
2014,E01000766,4529.60884,1751,10
2014,E01000767,4778.73496,1645,10
2014,E01000768,6295.41014,1588,8
2014,E01000769,8270.2374,1442,4
2014,E01000770,6479.39993,1478,9
2014,E01000771,5181.97565,1716,10
2014,E01000772,5585.13192,1586,10
2014,E01000773,5911.86014,1569,9
2014,E01000774,6542.96995,1480,8
2014,E01000775,12508.7318,2358,9
2014,E01000777,5998.62948,1609,9
2014,E01000778,5588.74767,1661,7
2014,E01000779,7284.73432,1307,6
2014,E01000780,3179.33736,1588,4
2014,E01000781,2451.66424,1504,2
2014,E01000782,2830.46789,1477,1
2014,E01000783,3576.19261,1657,3
2014,E01000784,3341.24023,1567,8
2014,E01000785,3041.90332,1463,3
2014,E01000786,8031.14044,1401,8
2014,E01000787,4654.31263,1461,4
2014,E01000788,5926.86306,1551,4
2014,E01000789,2913.92607,1998,2
2014,E01000790,8575.69899,2151,7
2014,E01000791,5307.64609,1472,8
2014,E01000792,3926.39966,1320,5
2014,E01000793,5116.48735,1531,10
2014,E01000794,4800.21385,1535,10
2014,E01000795,4137.46921,1423,6
2014,E01000796,2370.80834,1678,3
2014,E01000797,6729.12626,1623,7
2014,E01000798,2426.03791,1495,2
2014,E01000799,3836.33739,1877,5
2014,E01000800,4020.43359,1686,3
2014,E01000801,3447.18788,1509,5
2014,E01000802,2876.68368,1752,5
2014,E01000803,2373.9737,1560,6
2014,E01000804,6004.32526,1469,9
2014,E01000805,2955.96199,1739,4
2014,E01000806,2504.09311,1854,4
2014,E01000807,5611.49403,1556,9
2014,E01000808,4347.12325,1575,9
2014,E01000809,4952.856,1515,10
2014,E01000810,4345.10102,1489,10
2014,E01000811,4352.23956,1348,10
2014,E01000812,5261.28673,1510,8
2014,E01000813,4724.71743,1641,10
2014,E01000814,5136.06466,1507,10
2014,E01000815,4493.45895,1552,10
2014,E01000816,4352.2016,1459,7
2014,E01000818,6260.69269,1448,7
2014,E01000819,4947.25795,1755,4
2014,E01000820,5274.45646,1533,5
2014,E01000822,3412.87446,1724,7
2014,E01000823,4333.46677,1692,7
2014,E01000824,3095.24759,1275,6
2014,E01000825,3793.66176,1681,6
2014,E01000826,5441.60113,1618,10
2014,E01000827,5913.16028,1778,10
2014,E01000828,5175.75739,1695,8
2014,E01000829,5020.06238,1802,9
2014,E01000830,6925.68543,1538,10
2014,E01000831,5274.00345,1651,9
2014,E01000832,5724.69008,1494,9
2014,E01000833,3573.72838,1482,10
2014,E01000834,4482.79746,1360,10
2014,E01000835,6139.25848,1702,9
2014,E01000836,4893.49726,1454,10
2014,E01000837,5734.85012,1588,8
2014,E01000838,6626.58891,1458,10
2014,E01000839,3265.12549,1465,10
2014,E01000840,7212.20008,1536,8
2014,E01000841,6007.32108,1623,10
2014,E01000842,1634.87413,1588,9
2014,E01000843,1485.78058,1812,7
2014,E01000844,2036.65568,1855,8
2014,E01000845,2364.13573,1599,7
2014,E01000846,2142.22601,1601,4
2014,E01000847,2396.75919,1744,6
2014,E01000848,2275.81303,1787,9
2014,E01000849,1793.74309,1791,9
2014,E01000850,4576.54011,1943,6
2014,E01000851,4130.30583,2632,6
2014,E01000852,2930.74858,1924,6
2014,E01000853,1435.74287,1682,3
2014,E01000854,5328.16718,1884,6
2014,E01000855,4887.91181,1775,6
2014,E01000856,2681.42959,1782,3
2014,E01000857,1582.89494,1543,6
2014,E01000858,3685.54658,1953,2
2014,E01000859,2237.22207,1549,9
2014,E01000860,2777.99074,1379,5
2014,E01000861,2112.41072,1438,2
2014,E01000862,3000.86475,1691,8
2014,E01000863,3026.53435,1548,2
2014,E01000864,2074.82106,1531,5
2014,E01000865,2299.38027,1544,7
2014,E01000866,3175.09711,2041,4
2014,E01000867,1899.52286,1596,3
2014,E01000868,798.584057,1420,2
2014,E01000869,2830.45814,2243,4
2014,E01000870,2124.96794,1786,3
2014,E01000871,5546.12329,1756,7
2014,E01000872,2099.66319,2020,4
2014,E01000873,2121.05661,1680,9
2014,E01000874,1667.81338,1641,10
2014,E01000875,1820.47221,1906,4
2014,E01000876,1596.12121,1830,3
2014,E01000877,1976.11793,1654,8
2014,E01000878,2758.11775,2454,10
2014,E01000879,2723.9673,1474,10
2014,E01000880,2605.85832,1590,9
2014,E01000881,2648.73945,1634,7
2014,E01000882,2272.22186,1696,10
2014,E01000883,2855.92647,1498,8
2014,E01000884,3439.27171,1494,10
2014,E01000885,5221.81144,1543,9
2014,E01000886,1894.61854,1609,8
2014,E01000887,2200.46272,1564,7
2014,E01000888,2427.14652,1717,6
2014,E01000889,2290.46042,1797,3
2014,E01000890,1153.39328,1812,2
2014,E01000891,1189.6553,1679,2
2014,E01000892,2144.28998,1962,6
2014,E01000893,3329.61703,1567,10
2014,E01000894,4141.19403,1438,9
2014,E01000895,2665.08105,1678,9
2014,E01000896,2805.11457,1765,10
2014,E01000897,2881.87857,1661,10
2014,E01000898,2772.83537,2015,7
2014,E01000899,9826.39401,1803,9
2014,E01000900,2082.23716,1933,4
2014,E01000901,2188.28584,2212,3
2014,E01000902,1659.777,1699,2
2014,E01000903,2052.47045,1556,5
2014,E01000904,2163.1044,2309,4
2014,E01000905,1428.95843,2121,2
2014,E01000906,2665.18052,1524,8
2014,E01000907,1605.72121,1442,2
2014,E01000908,2573.6447,1656,3
2014,E01000909,3276.52119,1654,7
2014,E01000910,2682.19706,1608,8
2014,E01000911,2008.86568,1696,6
2014,E01000912,3862.7714,1698,4
2014,E01000913,13653.066,1788,8
2014,E01000914,9755.55527,1997,7
2014,E01000915,1764.15929,1627,4
2014,E01000916,4067.32234,2077,5
2014,E01000917,1902.15047,1957,2
2014,E01000918,5356.32733,2258,5
2014,E01000919,4665.99303,2189,4
2014,E01000920,3362.40925,2072,6
2014,E01000921,2766.88511,2138,6
2014,E01000922,3316.37007,1755,4
2014,E01000923,2101.4419,1555,5
2014,E01000924,2320.95343,1726,7
2014,E01000925,1815.31618,1673,3
2014,E01000926,2190.34449,1879,6
2014,E01000927,2565.52966,1893,6
2014,E01000928,3456.45523,1784,5
2014,E01000929,1316.07997,1867,4
2014,E01000930,2938.86643,2015,3
2014,E01000931,2489.75108,2128,2
2014,E01000932,1535.05654,1857,5
2014,E01000933,2206.19566,1851,4
2014,E01000934,1772.71635,1711,2
2014,E01000935,937.448208,1537,3
2014,E01000936,2234.79583,1790,5
2014,E01000937,2071.94808,1611,6
2014,E01000938,2142.09112,1815,2
2014,E01000939,1840.91707,1301,2
2014,E01000940,1054.78097,1331,5
2014,E01000941,1163.24188,1298,2
2014,E01000942,1848.00343,2286,6
2014,E01000943,1236.58031,1123,5
2014,E01000944,1526.56735,1998,4
2014,E01000945,5480.28787,1607,3
2014,E01000946,7248.78289,1684,6
2014,E01000947,3363.20195,1836,4
2014,E01000948,4359.55511,1813,3
2014,E01000949,1058.12996,1652,5
2014,E01000950,1948.51111,1431,2
2014,E01000951,1466.68078,1564,2
2014,E01000952,1822.01595,1734,2
2014,E01000953,8144.53585,2179,2
2014,E01000954,1202.89966,1791,2
2014,E01000955,1449.66281,1586,3
2014,E01000956,3228.97792,1670,2
2014,E01000957,2548.39111,1675,4
2014,E01000958,4344.81125,2405,4
2014,E01000959,1626.32964,1562,2
2014,E01000960,2546.09699,1954,6
2014,E01000961,2773.40982,1807,4
2014,E01000962,1234.25786,1749,9
2014,E01000963,4524.81104,2244,8
2014,E01000964,1819.34849,1720,5
2014,E01000965,1894.76414,1684,6
2014,E01000966,1472.37656,1553,9
2014,E01000967,3651.25608,1498,8
2014,E01000968,1490.93628,1532,6
2014,E01000969,2678.954,2101,9
2014,E01000970,1559.0823,1530,8
2014,E01000971,1792.66235,1588,9
2014,E01000972,2336.40775,2153,3
2014,E01000973,3517.40533,2107,5
2014,E01000974,1535.31112,1844,4
2014,E01000975,3717.75031,1619,5
2014,E01000976,3274.17003,2021,4
2014,E01000977,3851.29098,1668,3
2014,E01000978,3188.43886,1825,5
2014,E01000979,2768.43528,1776,6
2014,E01000980,2116.13024,1417,4
2014,E01000981,2900.35277,1678,7
2014,E01000982,2363.96085,1677,5
2014,E01000983,3308.33574,1654,7
2014,E01000984,2988.92008,1866,3
2014,E01000985,5017.94572,1466,8
2014,E01000986,4779.74303,1792,7
2014,E01000987,2606.32444,1483,8
2014,E01000989,4962.79637,1734,7
2014,E01000990,3142.92733,1460,2
2014,E01000991,6255.05625,1644,8
2014,E01000992,5050.79629,2065,3
2014,E01000993,3126.9228,1739,7
2014,E01000994,2452.43761,1538,5
2014,E01000995,3044.77883,1691,5
2014,E01000996,1797.70796,1226,5
2014,E01000997,2232.4055,1341,4
2014,E01000998,2105.44598,1512,3
2014,E01000999,1509.89103,1305,4
2014,E01001000,2696.83001,1331,3
2014,E01001001,1878.66571,1217,2
2014,E01001002,1948.82552,1414,4
2014,E01001003,3045.3398,1654,4
2014,E01001004,3313.81329,2267,3
2014,E01001005,1665.98435,1684,4
2014,E01001006,6679.85837,1625,3
2014,E01001007,4163.54826,2027,5
2014,E01001008,3567.73741,1757,3
2014,E01001009,2508.6788,1877,4
2014,E01001010,12158.6214,1592,2
2014,E01001011,2849.48676,1958,3
2014,E01001012,2279.26261,1955,2
2014,E01001013,3666.37667,2094,1
2014,E01001014,9935.62411,3627,3
2014,E01001015,4389.27301,1537,4
2014,E01001016,7413.68275,1703,6
2014,E01001017,8254.3443,1666,9
2014,E01001018,7043.00381,1588,9
2014,E01001019,5021.84841,1529,10
2014,E01001020,4919.44393,1656,9
2014,E01001021,7086.47051,1399,2
2014,E01001022,7448.52303,1490,8
2014,E01001023,11323.9158,1317,4
2014,E01001024,3719.96072,1414,8
2014,E01001025,3775.61242,1251,9
2014,E01001026,4953.16225,1829,7
2014,E01001027,15837.7394,1642,8
2014,E01001028,8522.69976,1593,9
2014,E01001029,5579.94828,1645,6
2014,E01001030,4162.38224,1470,9
2014,E01001031,4854.68283,1477,9
2014,E01001032,6783.25628,1439,10
2014,E01001033,3942.10393,1699,6
2014,E01001034,4693.08655,1593,6
2014,E01001035,3618.65159,1834,5
2014,E01001036,8743.23065,1591,7
2014,E01001037,3337.77528,1403,5
2014,E01001038,3503.36304,1943,5
2014,E01001039,5543.71999,1528,8
2014,E01001040,3295.99595,1810,6
2014,E01001041,3161.97423,1664,5
2014,E01001042,6318.23744,1983,2
2014,E01001043,8848.28318,2854,3
2014,E01001044,6634.28003,1912,8
2014,E01001045,8985.59903,2214,2
2014,E01001046,4016.02719,1770,8
2014,E01001047,3838.7602,1769,4
2014,E01001048,6630.30585,2119,3
2014,E01001049,8045.77783,1455,7
2014,E01001050,2849.86011,1659,4
2014,E01001051,2036.92786,1534,2
2014,E01001052,1296.29131,1421,2
2014,E01001053,3621.44748,1562,3
2014,E01001054,3146.49882,1712,2
2014,E01001055,3636.98833,1552,2
2014,E01001056,2962.1647,1821,2
2014,E01001057,2916.99038,1873,2
2014,E01001058,3415.71647,1320,7
2014,E01001059,2824.09468,1463,6
2014,E01001060,9000.59403,1613,5
2014,E01001061,5064.48945,1553,4
2014,E01001062,9820.37404,1513,8
2014,E01001063,4315.06166,1556,9
2014,E01001064,18733.3897,1626,7
2014,E01001065,8868.63577,1383,6
2014,E01001066,3576.57535,1433,2
2014,E01001067,6513.8706,1732,9
2014,E01001068,9156.85414,1920,6
2014,E01001069,5084.72355,1399,8
2014,E01001070,6491.5448,1786,6
2014,E01001071,5892.80062,2021,7
2014,E01001072,13587.0673,1476,9
2014,E01001073,3935.03369,1429,6
2014,E01001074,5919.52478,2116,5
2014,E01001075,4944.08146,1581,7
2014,E01001076,5110.11459,1650,2
2014,E01001077,2747.30796,1430,5
2014,E01001078,4172.28581,1464,2
2014,E01001079,4531.95557,1757,2
2014,E01001080,4118.77037,1657,1
2014,E01001081,4248.08987,1448,2
2014,E01001082,5232.58834,1611,3
2014,E01001083,3799.31948,1663,7
2014,E01001084,6232.41486,1901,7
2014,E01001085,3918.42346,1628,5
2014,E01001086,3004.19515,1750,6
2014,E01001087,4481.29025,2406,4
2014,E01001088,2700.18366,1785,6
2014,E01001089,3300.35109,1989,3
2014,E01001090,2579.0552,2365,4
2014,E01001091,5316.23737,1644,6
2014,E01001092,7548.67559,1791,5
2014,E01001093,6226.18683,1715,7
2014,E01001094,10312.6113,1578,9
2014,E01001095,5473.3677,1510,6
2014,E01001096,4783.55353,1495,9
2014,E01001097,9410.95508,2372,4
2014,E01001098,6168.27714,1479,9
2014,E01001099,3525.75199,1572,5
2014,E01001100,3348.81613,1489,8
2014,E01001101,4358.68414,1390,10
2014,E01001102,7109.49813,1482,9
2014,E01001103,5707.83293,1719,9
2014,E01001104,10851.904,1732,10
2014,E01001105,8380.62074,1774,5
2014,E01001106,4907.02238,1538,7
2014,E01001107,8177.59014,1688,9
2014,E01001108,6415.94979,1794,10
2014,E01001109,4960.13852,2038,3
2014,E01001110,3448.74042,1798,2
2014,E01001111,3132.09538,1671,3
2014,E01001112,4377.01369,1808,3
2014,E01001113,3195.81563,1891,3
2014,E01001114,2950.31615,1436,2
2014,E01001115,4507.24505,1638,1
2014,E01001116,2870.58105,1382,3
2014,E01001117,3859.7553,3036,3
2014,E01001118,3076.72214,1893,2
2014,E01001119,5428.89821,1464,8
2014,E01001120,2710.98819,1318,8
2014,E01001121,9855.28655,1299,9
2014,E01001122,8683.65883,1562,8
2014,E01001123,5625.20646,1567,8
2014,E01001124,5193.65566,1575,10
2014,E01001125,5561.96969,1692,7
2014,E01001126,3728.28267,1387,9
2014,E01001127,5307.6957,1601,8
2014,E01001128,2631.09885,1588,2
2014,E01001129,3941.89238,1428,10
2014,E01001130,2150.32905,1811,2
2014,E01001131,2383.76691,1608,7
2014,E01001132,5700.54988,1477,8
2014,E01001133,5295.89168,1575,7
2014,E01001134,7583.13685,1679,8
2014,E01001135,6913.88578,1770,9
2014,E01001136,4275.29002,2008,3
2014,E01001137,5825.96235,1921,4
2014,E01001138,4176.5855,1599,5
2014,E01001139,3856.59307,1670,5
2014,E01001140,3438.67267,1649,4
2014,E01001141,2906.02656,1304,3
2014,E01001142,3888.17347,1766,5
2014,E01001143,3500.68157,2030,3
2014,E01001144,2448.05645,1623,2
2014,E01001145,2650.69905,1883,2
2014,E01001146,2790.04681,1623,5
2014,E01001147,3007.05947,1694,2
2014,E01001148,2569.71918,1667,4
2014,E01001149,2448.90368,1589,6
2014,E01001150,3602.72519,1740,5
2014,E01001151,2908.28295,1693,2
2014,E01001152,3419.25601,1726,2
2014,E01001153,2424.47534,1545,4
2014,E01001154,3084.45605,2014,3
2014,E01001155,2645.61206,1680,2
2014,E01001156,3403.69111,1751,4
2014,E01001157,4769.08407,1724,5
2014,E01001158,3621.57686,1685,5
2014,E01001159,6844.70131,1926,6
2014,E01001160,4746.52117,1945,7
2014,E01001161,3526.78954,1904,2
2014,E01001162,4442.63791,1819,3
2014,E01001163,4599.67361,2054,6
2014,E01001164,3872.28961,2144,5
2014,E01001165,4099.06891,1716,4
2014,E01001166,5078.08293,1905,3
2014,E01001167,7819.37718,2249,4
2014,E01001168,3999.52785,1748,5
2014,E01001169,4542.35944,1771,3
2014,E01001170,3733.62263,2167,3
2014,E01001171,4361.66769,1781,4
2014,E01001172,10261.1848,2088,2
2014,E01001173,8687.14283,2688,5
2014,E01001174,3660.28505,1634,4
2014,E01001175,2334.39434,1591,3
2014,E01001176,4731.88572,1927,4
2014,E01001177,5223.91395,1655,3
2014,E01001178,3100.12212,1526,1
2014,E01001179,2769.44924,1588,5
2014,E01001180,2869.41211,1757,3
2014,E01001181,2568.93952,1958,2
2014,E01001182,2589.25134,1406,4
2014,E01001183,3805.15714,1687,4
2014,E01001184,3537.54086,1324,6
2014,E01001185,3955.08302,1620,5
2014,E01001186,2937.55092,1851,3
2014,E01001187,3238.08337,1976,5
2014,E01001188,3961.60327,1891,3
2014,E01001189,1707.72489,1225,5
2014,E01001190,2475.33319,1559,3
2014,E01001191,3524.04408,1982,2
2014,E01001192,2658.94938,1783,3
2014,E01001193,2827.49771,1824,2
2014,E01001194,3049.46783,1650,5
2014,E01001195,4819.10017,1864,7
2014,E01001196,3490.97133,1776,2
2014,E01001197,4037.07492,1775,4
2014,E01001198,1952.46553,1590,6
2014,E01001199,2167.76948,1851,4
2014,E01001200,2536.31726,1533,6
2014,E01001201,2185.89281,1655,6
2014,E01001202,3413.74399,2246,2
2014,E01001203,1783.22494,1727,3
2014,E01001204,3471.19449,1595,7
2014,E01001205,3287.93663,1528,3
2014,E01001206,2077.68269,1528,2
2014,E01001207,2415.25765,1581,6
2014,E01001208,2955.3362,1402,7
2014,E01001209,3257.31838,1662,9
2014,E01001210,3008.86455,1639,1
2014,E01001211,3452.39402,1687,8
2014,E01001212,5153.04209,1671,7
2014,E01001213,2647.86955,1819,3
2014,E01001214,4992.54563,1726,6
2014,E01001215,3024.30237,1877,3
2014,E01001216,2942.24686,1631,4
2014,E01001217,6058.25263,1480,6
2014,E01001218,6262.38423,1982,2
2014,E01001219,2604.72736,1913,2
2014,E01001220,4636.76012,1322,1
2014,E01001221,5397.41822,2039,4
2014,E01001222,3419.83166,2535,4
2014,E01001223,3101.65617,1416,7
2014,E01001224,3946.92413,1559,8
2014,E01001225,4184.5009,1711,4
2014,E01001226,3819.81984,1539,7
2014,E01001227,2901.80019,1521,8
2014,E01001228,3992.9569,1838,7
2014,E01001229,3643.74209,1508,3
2014,E01001230,3444.48788,1408,5
2014,E01001231,5397.19956,1860,7
2014,E01001232,3028.12016,1490,4
2014,E01001233,3130.35342,1384,4
2014,E01001234,3907.81685,1373,4
2014,E01001235,5240.49302,1603,7
2014,E01001236,2479.49021,1490,6
2014,E01001237,3836.17923,1500,6
2014,E01001238,9224.9061,3367,4
2014,E01001239,5269.68467,1523,3
2014,E01001240,3859.88105,1616,5
2014,E01001241,6439.37721,1517,4
2014,E01001242,2860.40877,1480,3
2014,E01001243,4403.51565,2088,4
2014,E01001244,3444.97861,2668,3
2014,E01001245,3623.72703,1993,6
2014,E01001246,12921.6015,1406,3
2014,E01001247,21870.5473,2310,5
2014,E01001248,5702.49287,1477,6
2014,E01001249,3191.58227,2060,2
2014,E01001250,3061.7946,1972,2
2014,E01001251,3537.75041,1657,5
2014,E01001252,4208.47591,2148,4
2014,E01001253,3492.27743,1746,6
2014,E01001254,3423.06582,1718,6
2014,E01001255,2797.6423,1602,7
2014,E01001257,3419.65525,1786,2
2014,E01001258,4498.89371,1643,6
2014,E01001259,3599.23436,1480,5
2014,E01001260,4106.84854,1870,5
2014,E01001261,7210.71452,2169,4
2014,E01001262,3420.59673,1629,3
2014,E01001263,4625.62648,1634,2
2014,E01001264,4762.89421,1619,4
2014,E01001265,7396.65583,1735,5
2014,E01001266,7962.90007,1860,6
2014,E01001267,6726.65588,1990,3
2014,E01001268,4570.68073,1804,5
2014,E01001269,5763.08055,2035,7
2014,E01001270,5594.5541,1657,6
2014,E01001271,6108.67493,1971,6
2014,E01001272,6344.27407,1679,5
2014,E01001273,6114.99441,1674,8
2014,E01001274,6073.0955,1635,9
2014,E01001275,3890.60744,1850,5
2014,E01001276,5831.62432,1823,5
2014,E01001277,10227.5979,1871,6
2014,E01001278,9939.0986,1918,4
2014,E01001279,4938.55589,1475,9
2014,E01001280,4383.92573,1769,7
2014,E01001281,4135.14874,1613,9
2014,E01001282,2391.58501,1502,2
2014,E01001283,5803.73096,1541,2
2014,E01001284,5997.62431,1541,6
2014,E01001285,3708.96615,1815,4
2014,E01001286,3187.02562,1607,4
2014,E01001287,2485.62362,1415,3
2014,E01001288,2425.07731,1439,6
2014,E01001289,2060.95849,1332,6
2014,E01001290,4940.36996,1925,7
2014,E01001291,5395.48614,1597,5
2014,E01001292,6989.55986,1650,7
2014,E01001293,5248.6249,1632,6
2014,E01001294,5834.58308,1857,4
2014,E01001295,5719.45629,1771,6
2014,E01001296,3829.83718,1440,4
2014,E01001297,5155.4713,1837,4
2014,E01001298,3578.23582,1918,3
2014,E01001299,3866.4155,1757,9
2014,E01001300,2574.53768,1589,8
2014,E01001301,4975.67047,1654,5
2014,E01001302,3769.73247,1593,7
2014,E01001303,3161.15953,1658,8
2014,E01001304,2219.78641,1691,7
2014,E01001305,2849.86822,1698,9
2014,E01001306,2421.47186,1621,9
2014,E01001307,3706.62809,1904,8
2014,E01001308,6101.6373,2045,7
2014,E01001309,4421.85655,1826,6
2014,E01001310,4553.78412,1830,5
2014,E01001311,4102.93254,2079,3
2014,E01001312,3746.96105,1865,6
2014,E01001313,2468.83215,1721,7
2014,E01001314,2652.40956,1582,8
2014,E01001315,3474.79856,1444,5
2014,E01001316,3078.47295,1625,3
2014,E01001317,4640.78829,1975,4
2014,E01001318,3786.66368,1832,2
2014,E01001319,3676.64861,1474,5
2014,E01001320,3075.15846,1546,2
2014,E01001321,6057.8606,1991,4
2014,E01001322,6197.71909,1835,4
2014,E01001323,5334.25175,1803,4
2014,E01001324,3183.32655,1698,2
2014,E01001325,8902.96372,1748,3
2014,E01001326,8519.01398,1807,3
2014,E01001327,5801.91672,1799,3
2014,E01001328,5410.90222,1776,2
2014,E01001329,3570.73826,1829,4
2014,E01001330,3133.63986,1717,2
2014,E01001331,2826.22006,1649,2
2014,E01001332,2762.12561,1515,2
2014,E01001333,5259.00837,2149,2
2014,E01001334,2614.81381,1620,2
2014,E01001335,4579.01633,1695,5
2014,E01001336,3190.10004,1600,4
2014,E01001337,10091.7354,1508,2
2014,E01001338,6125.34492,1908,3
2014,E01001339,6790.1877,1592,2
2014,E01001340,3023.29489,1828,2
2014,E01001341,4965.50271,1746,7
2014,E01001342,3055.16615,1918,6
2014,E01001343,4452.29466,1523,6
2014,E01001344,7190.56266,2277,5
2014,E01001345,2975.31846,1798,6
2014,E01001346,5720.0716,1909,7
2014,E01001347,7688.41374,1605,5
2014,E01001348,8606.74383,1589,5
2014,E01001349,6194.5809,1390,2
2014,E01001350,2726.71318,1440,6
2014,E01001351,4103.15913,1948,3
2014,E01001352,2702.73381,1498,6
2014,E01001353,2471.50906,1565,4
2014,E01001354,3787.1478,1981,4
2014,E01001355,3039.47549,1724,4
2014,E01001356,1617.15631,1927,1
2014,E01001357,2034.974,1521,2
2014,E01001358,4099.96078,1234,1
2014,E01001359,2756.05756,2265,4
2014,E01001360,3006.53726,1942,3
2014,E01001361,5090.4646,2004,2
2014,E01001362,4477.91319,2092,3
2014,E01001363,3038.26399,1763,4
2014,E01001364,2020.93126,1664,2
2014,E01001365,2997.56019,2262,3
2014,E01001366,3845.82667,1955,3
2014,E01001367,3551.26393,1920,3
2014,E01001368,4002.3731,1725,3
2014,E01001369,3043.65769,1977,4
2014,E01001370,7575.3625,2071,4
2014,E01001371,2795.09223,2274,3
2014,E01001372,2361.15521,1903,3
2014,E01001373,1986.08032,1769,4
2014,E01001374,3299.59374,1818,8
2014,E01001375,4417.06714,1629,10
2014,E01001376,2237.45314,1576,4
2014,E01001377,4191.30362,1757,9
2014,E01001379,3079.46154,1601,9
2014,E01001380,3421.71927,1764,7
2014,E01001381,6360.459,1713,5
2014,E01001382,2975.2431,1563,9
2014,E01001383,2157.56682,1735,7
2014,E01001384,2470.91327,1669,8
2014,E01001385,2611.52407,1666,9
